,CustomerID,ItemCategory1,Item_Cat_1_count,Item_Cat_1_amount
37613,1004345,12,7,8375
37614,1004345,13,5,3222
37615,1004345,14,3,33726
37616,1004345,15,2,25832
37617,1004345,16,1,12175
37618,1004345,18,1,2294
37619,1004345,2,13,143236
37620,1004345,3,7,77922
37621,1004345,4,9,21581
37622,1004345,5,127,791842
37623,1004345,6,6,101455
37624,1004345,8,104,762639
37625,1004346,1,10,140434
37626,1004346,10,2,46864
37627,1004346,11,4,15392
37628,1004346,16,1,16417
37629,1004346,2,2,19319
37630,1004346,3,1,8007
37631,1004346,5,14,80355
37632,1004346,6,3,48798
37633,1004346,8,5,43547
37634,1004347,1,14,228480
37635,1004347,10,1,19250
37636,1004347,11,4,21189
37637,1004347,14,1,11143
37638,1004347,16,3,41511
37639,1004347,18,1,3000
37640,1004347,2,1,13177
37641,1004347,3,4,41028
37642,1004347,5,24,148199
37643,1004347,6,3,52572
37644,1004347,8,19,135533
37645,1004348,1,1,11599
37646,1004348,2,1,13220
37647,1004348,4,1,686
37648,1004348,5,7,52536
37649,1004348,8,10,82288
37650,1004349,1,2,15869
37651,1004349,11,2,10516
37652,1004349,13,1,585
37653,1004349,3,3,14259
37654,1004349,5,5,17991
37655,1004349,6,1,4604
37656,1004349,8,2,8221
37657,1004350,1,9,132465
37658,1004350,10,1,18864
37659,1004350,11,1,2985
37660,1004350,2,3,38521
37661,1004350,3,1,7981
37662,1004350,5,10,68792
37663,1004350,6,2,32813
37664,1004350,7,1,12514
37665,1004350,8,5,45261
37666,1004351,1,76,1204057
37667,1004351,11,2,7694
37668,1004351,15,3,54679
37669,1004351,2,4,39634
37670,1004351,4,1,2099
37671,1004351,5,7,35356
37672,1004351,7,1,20914
37673,1004351,8,5,38233
37674,1004352,1,64,899565
37675,1004352,11,17,84886
37676,1004352,12,4,5293
37677,1004352,14,1,18785
37678,1004352,15,2,30203
37679,1004352,16,1,12390
37680,1004352,2,17,176369
37681,1004352,3,13,132339
37682,1004352,4,15,28176
37683,1004352,5,117,716934
37684,1004352,6,4,69134
37685,1004352,8,16,107619
37686,1004353,1,52,743620
37687,1004353,11,3,9334
37688,1004353,15,1,20809
37689,1004353,16,1,4620
37690,1004353,2,1,13281
37691,1004353,5,5,40021
37692,1004353,8,6,46085
37693,1004354,1,93,1285933
37694,1004354,10,2,46928
37695,1004354,11,12,77174
37696,1004354,12,3,2490
37697,1004354,13,4,3578
37698,1004354,15,12,217911
37699,1004354,16,5,82657
37700,1004354,17,3,36569
37701,1004354,18,9,28199
37702,1004354,2,21,223513
37703,1004354,3,3,40864
37704,1004354,4,7,10239
37705,1004354,5,138,871348
37706,1004354,6,5,97251
37707,1004354,7,5,75053
37708,1004354,8,40,301908
37709,1004354,9,1,4732
37710,1004355,1,14,188016
37711,1004355,15,2,37863
37712,1004355,2,3,32700
37713,1004355,4,1,2088
37714,1004355,5,1,3487
37715,1004355,6,1,12437
37716,1004355,8,5,31989
37717,1004356,1,38,485677
37718,1004356,10,1,14742
37719,1004356,11,1,6131
37720,1004356,13,1,768
37721,1004356,14,1,14912
37722,1004356,15,6,97591
37723,1004356,16,5,62478
37724,1004356,18,1,2373
37725,1004356,2,7,78042
37726,1004356,3,2,13665
37727,1004356,5,39,256690
37728,1004356,6,7,118903
37729,1004356,8,38,298853
37730,1004356,9,1,14122
37731,1004357,1,3,54157
37732,1004357,12,1,1712
37733,1004357,2,3,45738
37734,1004357,3,8,95208
37735,1004357,4,1,3426
37736,1004357,5,6,40401
37737,1004357,8,2,15989
37738,1004358,1,3,42944
37739,1004358,11,7,45153
37740,1004358,4,2,5679
37741,1004358,5,3,22818
37742,1004358,6,1,20610
37743,1004358,8,2,6199
37744,1004359,1,7,116085
37745,1004359,11,1,4439
37746,1004359,12,3,3173
37747,1004359,16,5,91081
37748,1004359,2,5,59660
37749,1004359,3,5,45846
37750,1004359,5,8,46142
37751,1004359,6,1,20459
37752,1004359,8,11,107285
37753,1004360,1,14,142408
37754,1004360,2,10,82306
37755,1004360,3,17,120279
37756,1004360,4,26,49036
37757,1004360,5,71,307460
37758,1004361,1,18,299830
37759,1004361,10,2,42450
37760,1004361,11,1,7528
37761,1004361,12,1,1711
37762,1004361,13,3,2816
37763,1004361,16,1,20204
37764,1004361,18,2,6901
37765,1004361,2,8,107628
37766,1004361,3,19,191516
37767,1004361,4,2,5523
37768,1004361,5,8,57910
37769,1004361,6,4,73162
37770,1004361,8,13,101347
37771,1004362,1,62,562667
37772,1004362,10,1,10058
37773,1004362,11,3,13999
37774,1004362,13,1,564
37775,1004362,16,5,65387
37776,1004362,2,1,9795
37777,1004362,3,5,33431
37778,1004362,5,25,151004
37779,1004362,6,13,203739
37780,1004362,7,2,37230
37781,1004362,8,23,152679
37782,1004363,1,37,621131
37783,1004363,11,4,19738
37784,1004363,12,1,1742
37785,1004363,13,1,755
37786,1004363,15,1,21412
37787,1004363,16,2,29551
37788,1004363,18,3,8520
37789,1004363,2,10,136845
37790,1004363,3,8,105036
37791,1004363,4,5,14653
37792,1004363,5,21,159160
37793,1004363,6,1,12421
37794,1004363,8,16,146751
37795,1004365,1,4,43036
37796,1004365,11,2,6005
37797,1004365,5,5,22745
37798,1004365,8,2,11768
37799,1004366,1,7,108428
37800,1004366,11,1,1705
37801,1004366,3,1,7982
37802,1004366,4,2,3618
37803,1004366,5,5,28341
37804,1004366,8,1,6049
37805,1004367,1,13,178942
37806,1004367,10,2,33255
37807,1004367,11,2,10768
37808,1004367,12,1,1046
37809,1004367,13,1,770
37810,1004367,15,2,33599
37811,1004367,16,2,37881
37812,1004367,18,2,4742
37813,1004367,2,6,71370
37814,1004367,3,5,53643
37815,1004367,4,2,4792
37816,1004367,5,16,92106
37817,1004367,6,3,37131
37818,1004367,8,15,107664
37819,1004368,1,42,581063
37820,1004368,10,1,23497
37821,1004368,11,1,2962
37822,1004368,13,2,1532
37823,1004368,15,2,42701
37824,1004368,16,3,49837
37825,1004368,3,1,8104
37826,1004368,5,8,56293
37827,1004368,6,3,40598
37828,1004368,8,6,43842
37829,1004369,1,2,30956
37830,1004369,10,1,23146
37831,1004369,15,1,16893
37832,1004369,2,3,23158
37833,1004369,5,3,19283
37834,1004369,6,1,16230
37835,1004369,7,2,37225
37836,1004369,8,11,83299
37837,1004370,1,2,34435
37838,1004370,2,1,16151
37839,1004370,5,16,92397
37840,1004370,6,2,32473
37841,1004370,8,12,87217
37842,1004371,1,8,128611
37843,1004371,11,3,15418
37844,1004371,14,1,15079
37845,1004371,16,1,16291
37846,1004371,2,5,54521
37847,1004371,3,2,21601
37848,1004371,4,1,2162
37849,1004371,5,24,156578
37850,1004371,8,22,156376
37851,1004372,1,5,74550
37852,1004372,5,4,30119
37853,1004372,8,3,25903
37854,1004373,1,36,557415
37855,1004373,10,4,93304
37856,1004373,11,13,81418
37857,1004373,12,4,5615
37858,1004373,13,2,1719
37859,1004373,15,2,38104
37860,1004373,16,8,131294
37861,1004373,17,2,18522
37862,1004373,18,2,6904
37863,1004373,2,10,136183
37864,1004373,3,3,37814
37865,1004373,4,2,6982
37866,1004373,5,46,325632
37867,1004373,6,5,89531
37868,1004373,8,30,240155
37869,1004374,1,34,576579
37870,1004374,11,14,87429
37871,1004374,13,1,938
37872,1004374,2,4,52061
37873,1004374,3,2,24388
37874,1004374,5,11,75674
37875,1004374,6,2,40881
37876,1004374,8,1,9939
37877,1004375,1,30,463746
37878,1004375,11,19,120803
37879,1004375,13,1,748
37880,1004375,16,5,95411
37881,1004375,18,1,3067
37882,1004375,2,5,59694
37883,1004375,3,5,56464
37884,1004375,4,7,17626
37885,1004375,5,63,424208
37886,1004375,6,5,82015
37887,1004375,7,1,16925
37888,1004375,8,35,295363
37889,1004376,1,8,141467
37890,1004376,11,3,16860
37891,1004376,14,1,14564
37892,1004376,5,9,50632
37893,1004376,6,1,12524
37894,1004376,8,4,31886
37895,1004377,1,95,1349659
37896,1004377,11,3,19319
37897,1004377,16,3,41598
37898,1004377,2,1,6547
37899,1004377,5,4,22905
37900,1004377,8,3,21961
37901,1004378,1,16,207001
37902,1004378,11,1,2966
37903,1004378,16,4,49896
37904,1004378,2,2,16789
37905,1004378,3,1,8249
37906,1004378,5,27,147363
37907,1004378,6,4,68570
37908,1004378,8,8,57843
37909,1004379,1,50,629261
37910,1004379,10,2,33354
37911,1004379,11,6,24558
37912,1004379,15,2,9356
37913,1004379,16,5,65930
37914,1004379,18,1,3021
37915,1004379,2,6,61970
37916,1004379,3,3,24876
37917,1004379,4,1,2868
37918,1004379,5,80,441063
37919,1004379,6,12,175959
37920,1004379,8,51,330339
37921,1004380,1,20,298103
37922,1004380,11,1,2948
37923,1004380,13,2,1522
37924,1004380,16,4,74479
37925,1004380,2,3,32406
37926,1004380,3,3,26957
37927,1004380,4,1,1437
37928,1004380,5,24,131802
37929,1004380,6,5,73335
37930,1004380,8,20,171142
37931,1004381,1,65,836220
37932,1004381,10,5,103614
37933,1004381,11,20,91749
37934,1004381,13,4,2710
37935,1004381,16,5,49706
37936,1004381,17,1,10375
37937,1004381,2,14,127487
37938,1004381,3,6,44204
37939,1004381,4,3,6321
37940,1004381,5,78,491081
37941,1004381,6,13,205452
37942,1004381,8,39,305283
37943,1004382,1,19,192139
37944,1004382,11,2,13471
37945,1004382,16,2,24796
37946,1004382,18,1,2304
37947,1004382,3,1,8405
37948,1004382,4,1,1451
37949,1004382,5,20,99628
37950,1004382,6,3,49046
37951,1004382,8,10,65801
37952,1004383,16,1,8553
37953,1004383,5,5,36517
37954,1004383,8,6,45793
37955,1004384,1,29,465327
37956,1004384,11,8,50980
37957,1004384,13,1,760
37958,1004384,15,4,60020
37959,1004384,16,3,54474
37960,1004384,2,3,42160
37961,1004384,3,3,32337
37962,1004384,4,2,4894
37963,1004384,5,67,458598
37964,1004384,6,10,162702
37965,1004384,8,24,198382
37966,1004385,16,1,12175
37967,1004385,5,8,42802
37968,1004385,6,1,16460
37969,1004385,8,4,35662
37970,1004386,1,140,1993828
37971,1004386,10,1,23635
37972,1004386,11,44,200280
37973,1004386,12,1,690
37974,1004386,13,4,3216
37975,1004386,15,7,103885
37976,1004386,16,9,127887
37977,1004386,18,7,22866
37978,1004386,2,22,232089
37979,1004386,3,8,81774
37980,1004386,4,6,15538
37981,1004386,5,113,703737
37982,1004386,6,10,151512
37983,1004386,7,2,29045
37984,1004386,8,95,671566
37985,1004386,9,1,22976
37986,1004387,1,72,805633
37987,1004387,10,2,42682
37988,1004387,11,32,149888
37989,1004387,12,4,6268
37990,1004387,13,4,2705
37991,1004387,15,3,25615
37992,1004387,16,3,33577
37993,1004387,17,1,2658
37994,1004387,18,2,3807
37995,1004387,2,22,197329
37996,1004387,3,22,222289
37997,1004387,4,23,45882
37998,1004387,5,114,614120
37999,1004387,6,8,101577
38000,1004387,8,100,683228
38001,1004388,1,103,1560084
38002,1004388,11,2,10587
38003,1004388,13,3,2486
38004,1004388,14,2,37154
38005,1004388,15,1,12683
38006,1004388,16,2,41468
38007,1004388,18,2,6129
38008,1004388,2,13,151197
38009,1004388,3,1,10804
38010,1004388,4,4,11936
38011,1004388,5,61,405346
38012,1004388,6,10,163997
38013,1004388,8,52,398651
38014,1004389,1,7,81551
38015,1004389,18,1,3879
38016,1004389,2,1,9982
38017,1004389,3,2,21457
38018,1004389,5,32,174095
38019,1004389,6,1,16308
38020,1004389,8,16,121534
38021,1004390,1,66,855776
38022,1004390,2,6,68473
38023,1004390,3,4,46026
38024,1004390,4,2,3491
38025,1004390,5,75,388719
38026,1004390,8,3,26183
38027,1004391,1,2,34907
38028,1004391,16,2,33433
38029,1004391,3,1,8392
38030,1004391,4,1,2863
38031,1004391,5,6,28516
38032,1004391,8,7,55831
38033,1004392,1,5,62702
38034,1004392,4,1,3456
38035,1004392,5,7,37060
38036,1004392,8,1,9719
38037,1004393,1,4,73246
38038,1004393,5,4,21020
38039,1004393,6,1,20248
38040,1004393,8,2,12133
38041,1004394,1,1,15369
38042,1004394,11,1,1632
38043,1004394,16,2,33091
38044,1004394,5,7,45495
38045,1004394,8,6,38191
38046,1004395,1,5,74210
38047,1004395,3,2,16481
38048,1004395,5,1,5412
38049,1004395,6,1,12103
38050,1004395,8,4,31903
38051,1004396,1,4,57382
38052,1004396,11,1,1511
38053,1004396,3,1,10886
38054,1004396,5,3,22675
38055,1004396,6,4,45089
38056,1004397,1,12,141597
38057,1004397,11,4,24085
38058,1004397,16,1,16357
38059,1004397,2,2,26414
38060,1004397,3,1,10640
38061,1004397,5,16,83641
38062,1004397,8,5,39811
38063,1004398,1,1,15464
38064,1004398,5,6,42151
38065,1004398,6,1,19943
38066,1004398,7,1,16518
38067,1004398,8,2,17810
38068,1004399,1,1,11709
38069,1004399,3,7,57515
38070,1004399,4,5,13323
38071,1004399,5,6,32302
38072,1004400,1,2,30913
38073,1004400,5,6,40358
38074,1004400,8,6,49618
38075,1004401,1,43,591740
38076,1004401,10,7,146193
38077,1004401,11,6,34532
38078,1004401,12,1,1418
38079,1004401,13,3,2303
38080,1004401,15,1,13068
38081,1004401,16,2,24511
38082,1004401,2,2,32723
38083,1004401,5,26,176432
38084,1004401,6,7,93821
38085,1004401,7,8,125266
38086,1004401,8,20,146103
38087,1004402,1,3,46172
38088,1004402,11,2,10796
38089,1004402,13,1,759
38090,1004402,5,4,27824
38091,1004402,6,3,33153
38092,1004402,8,6,49534
38093,1004403,1,17,264569
38094,1004403,13,1,750
38095,1004403,16,1,12283
38096,1004403,3,2,21589
38097,1004403,5,11,77532
38098,1004403,7,1,16698
38099,1004403,8,7,57923
38100,1004404,1,54,522595
38101,1004404,11,12,35736
38102,1004404,13,3,1547
38103,1004404,14,1,10933
38104,1004404,15,2,17252
38105,1004404,16,9,115985
38106,1004404,18,1,3854
38107,1004404,2,3,26483
38108,1004404,3,4,48643
38109,1004404,4,2,3531
38110,1004404,5,58,322937
38111,1004404,6,12,171742
38112,1004404,8,56,388891
38113,1004405,1,3,54146
38114,1004405,13,1,938
38115,1004405,15,1,17149
38116,1004405,2,2,25649
38117,1004405,3,2,26426
38118,1004405,5,5,33150
38119,1004405,6,2,40340
38120,1004405,7,1,20363
38121,1004405,8,8,69179
38122,1004406,1,58,924318
38123,1004406,10,3,70079
38124,1004406,11,13,67904
38125,1004406,13,4,3207
38126,1004406,15,7,115346
38127,1004406,16,7,115882
38128,1004406,2,12,143525
38129,1004406,3,3,35701
38130,1004406,4,5,13327
38131,1004406,5,35,243798
38132,1004406,6,4,74267
38133,1004406,8,33,274501
38134,1004406,9,1,18269
38135,1004407,1,30,303820
38136,1004407,11,4,14861
38137,1004407,13,1,764
38138,1004407,16,7,104180
38139,1004407,2,2,13664
38140,1004407,3,5,40712
38141,1004407,4,2,3517
38142,1004407,5,43,228160
38143,1004407,6,7,114005
38144,1004407,7,1,20486
38145,1004407,8,41,309272
38146,1004408,1,27,388793
38147,1004408,10,2,32905
38148,1004408,11,22,98599
38149,1004408,12,10,13638
38150,1004408,14,1,18300
38151,1004408,15,2,17306
38152,1004408,16,7,90896
38153,1004408,18,2,7552
38154,1004408,2,12,123432
38155,1004408,3,9,84141
38156,1004408,4,7,16949
38157,1004408,5,72,434960
38158,1004408,6,8,138392
38159,1004408,7,6,103648
38160,1004408,8,99,834973
38161,1004409,1,10,140712
38162,1004409,11,9,48119
38163,1004409,15,1,12947
38164,1004409,16,4,73908
38165,1004409,2,1,16215
38166,1004409,3,4,51391
38167,1004409,4,1,3495
38168,1004409,5,24,158088
38169,1004409,6,1,20275
38170,1004409,8,9,63099
38171,1004410,1,3,34969
38172,1004410,11,1,4609
38173,1004410,15,1,17020
38174,1004410,5,5,34792
38175,1004410,6,1,16701
38176,1004410,8,4,31799
38177,1004411,1,80,1134434
38178,1004411,10,1,23915
38179,1004411,11,9,52822
38180,1004411,12,6,9797
38181,1004411,13,8,5332
38182,1004411,14,1,18389
38183,1004411,15,4,72679
38184,1004411,16,2,41063
38185,1004411,2,17,234011
38186,1004411,3,10,129314
38187,1004411,4,11,30797
38188,1004411,5,94,625176
38189,1004411,6,6,105548
38190,1004411,7,1,12561
38191,1004411,8,85,688945
38192,1004412,1,13,175884
38193,1004412,11,1,1557
38194,1004412,14,1,14589
38195,1004412,15,1,4885
38196,1004412,18,2,6259
38197,1004412,3,3,24146
38198,1004412,5,15,98064
38199,1004412,6,5,62149
38200,1004412,8,11,66763
38201,1004413,1,2,27136
38202,1004413,10,1,18839
38203,1004413,11,1,4423
38204,1004413,16,1,12333
38205,1004413,5,6,47560
38206,1004413,8,3,23894
38207,1004414,1,14,174508
38208,1004414,11,6,28803
38209,1004414,16,4,58203
38210,1004414,2,2,16192
38211,1004414,3,2,16500
38212,1004414,4,2,4923
38213,1004414,5,52,279691
38214,1004414,6,2,36907
38215,1004414,8,11,73354
38216,1004415,1,32,460334
38217,1004415,11,2,7796
38218,1004415,13,1,776
38219,1004415,15,4,48392
38220,1004415,2,3,22979
38221,1004415,3,1,10824
38222,1004415,5,13,92859
38223,1004415,6,2,20795
38224,1004415,8,10,73870
38225,1004416,1,28,429853
38226,1004416,11,4,16964
38227,1004416,15,1,21469
38228,1004416,16,2,37215
38229,1004416,18,3,9992
38230,1004416,2,4,52035
38231,1004416,3,1,10989
38232,1004416,5,22,134399
38233,1004416,6,3,52386
38234,1004416,7,2,40985
38235,1004416,8,14,130266
38236,1004417,1,65,931155
38237,1004417,13,1,764
38238,1004417,16,1,8214
38239,1004417,5,1,5285
38240,1004417,6,1,20373
38241,1004417,8,2,15986
38242,1004418,1,12,185699
38243,1004418,10,5,113551
38244,1004418,11,2,12213
38245,1004418,12,2,3465
38246,1004418,13,3,2644
38247,1004418,15,2,34187
38248,1004418,16,2,37285
38249,1004418,18,2,4641
38250,1004418,2,2,22827
38251,1004418,3,1,8021
38252,1004418,4,1,3460
38253,1004418,5,67,450834
38254,1004418,6,11,167916
38255,1004418,7,2,37425
38256,1004418,8,60,434693
38257,1004419,1,5,70565
38258,1004419,11,2,4535
38259,1004419,16,2,36406
38260,1004419,5,2,15756
38261,1004419,8,1,7794
38262,1004420,1,7,108997
38263,1004420,10,1,23175
38264,1004420,11,1,6087
38265,1004420,13,2,1700
38266,1004420,2,4,39397
38267,1004420,5,3,22762
38268,1004420,6,4,73143
38269,1004420,7,1,12391
38270,1004420,8,3,23982
38271,1004421,1,9,106495
38272,1004421,16,1,16478
38273,1004421,5,3,19625
38274,1004421,8,1,7922
38275,1004422,1,43,580692
38276,1004422,11,36,166169
38277,1004422,12,2,2443
38278,1004422,13,1,572
38279,1004422,14,2,26582
38280,1004422,15,1,16964
38281,1004422,16,3,49973
38282,1004422,2,16,181978
38283,1004422,3,21,243524
38284,1004422,4,12,27545
38285,1004422,5,78,466776
38286,1004422,6,6,97088
38287,1004422,8,31,222869
38288,1004423,1,8,146255
38289,1004423,10,1,13918
38290,1004423,11,1,6178
38291,1004423,16,1,20292
38292,1004423,3,1,13700
38293,1004423,5,5,35171
38294,1004423,6,3,45079
38295,1004423,8,9,73577
38296,1004424,1,17,285336
38297,1004424,11,1,4532
38298,1004424,2,1,13196
38299,1004424,5,1,8784
38300,1004424,8,1,9915
38301,1004425,1,89,1135721
38302,1004425,10,3,52639
38303,1004425,11,21,106558
38304,1004425,12,4,5241
38305,1004425,13,7,4355
38306,1004425,14,3,30208
38307,1004425,15,5,71847
38308,1004425,16,8,107351
38309,1004425,18,1,3050
38310,1004425,2,28,273528
38311,1004425,3,18,182809
38312,1004425,4,13,26977
38313,1004425,5,137,734736
38314,1004425,6,17,243938
38315,1004425,7,1,16248
38316,1004425,8,144,932566
38317,1004425,9,1,14094
38318,1004426,1,1,15278
38319,1004426,10,3,61681
38320,1004426,3,1,10793
38321,1004426,4,1,2794
38322,1004426,5,32,197474
38323,1004426,6,3,48747
38324,1004426,8,1,5868
38325,1004427,1,5,66142
38326,1004427,3,3,29659
38327,1004427,4,1,2869
38328,1004427,5,4,31532
38329,1004427,6,1,20317
38330,1004427,8,2,13974
38331,1004428,1,7,116513
38332,1004428,11,8,40946
38333,1004428,16,1,20415
38334,1004428,3,1,10689
38335,1004428,5,14,84441
38336,1004428,6,1,12366
38337,1004428,8,5,36050
38338,1004429,1,3,34692
38339,1004429,10,1,23131
38340,1004429,11,1,4615
38341,1004429,16,1,16525
38342,1004429,2,2,19953
38343,1004429,3,1,11076
38344,1004429,4,1,749
38345,1004429,5,4,29856
38346,1004429,6,2,32380
38347,1004429,8,6,57006
38348,1004430,1,11,94337
38349,1004430,2,1,6551
38350,1004430,3,1,2808
38351,1004430,4,5,9248
38352,1004430,5,76,350250
38353,1004430,6,6,61766
38354,1004430,8,77,436180
38355,1004431,1,1,3905
38356,1004431,11,2,15121
38357,1004431,13,2,591
38358,1004431,5,5,24840
38359,1004431,6,3,49282
38360,1004431,8,12,87600
38361,1004432,1,4,58499
38362,1004432,10,1,18861
38363,1004432,12,1,1739
38364,1004432,13,1,775
38365,1004432,2,1,13121
38366,1004432,3,3,37837
38367,1004432,5,15,100306
38368,1004432,6,1,16446
38369,1004432,8,13,104528
38370,1004433,1,37,547977
38371,1004433,10,2,42231
38372,1004433,11,1,7554
38373,1004433,13,4,2666
38374,1004433,15,4,56411
38375,1004433,16,1,8404
38376,1004433,18,6,19092
38377,1004433,2,7,81338
38378,1004433,4,2,4290
38379,1004433,5,10,65079
38380,1004433,6,6,85766
38381,1004433,7,2,33883
38382,1004433,8,17,124023
38383,1004433,9,1,18697
38384,1004434,1,5,73309
38385,1004434,11,1,6121
38386,1004434,16,2,32800
38387,1004434,5,11,74034
38388,1004434,8,9,59924
38389,1004435,1,2,31060
38390,1004435,16,3,38167
38391,1004435,2,1,6663
38392,1004435,5,9,50840
38393,1004435,6,1,20098
38394,1004435,8,11,81310
38395,1004436,1,20,293200
38396,1004436,10,5,93990
38397,1004436,11,1,3156
38398,1004436,13,7,4743
38399,1004436,16,4,54135
38400,1004436,2,3,35602
38401,1004436,3,9,100537
38402,1004436,4,1,2136
38403,1004436,5,48,297816
38404,1004436,6,5,68753
38405,1004436,8,25,174127
38406,1004437,1,58,672974
38407,1004437,12,1,1371
38408,1004437,15,1,8629
38409,1004437,16,2,25278
38410,1004437,2,2,19411
38411,1004437,4,3,4950
38412,1004437,5,53,246892
38413,1004437,6,1,16363
38414,1004437,8,9,48306
38415,1004438,1,16,255876
38416,1004438,10,1,9788
38417,1004438,11,2,8911
38418,1004438,13,2,1329
38419,1004438,15,1,12931
38420,1004438,17,1,8047
38421,1004438,18,5,14506
38422,1004438,2,5,52633
38423,1004438,3,5,46422
38424,1004438,4,4,9927
38425,1004438,5,26,142996
38426,1004438,6,3,44415
38427,1004438,8,25,159248
38428,1004439,1,5,70964
38429,1004439,11,3,16531
38430,1004439,2,2,23005
38431,1004439,3,2,24491
38432,1004439,5,8,42550
38433,1004439,8,3,15696
38434,1004440,1,9,128080
38435,1004440,11,6,31579
38436,1004440,15,2,33743
38437,1004440,18,1,2310
38438,1004440,2,3,35901
38439,1004440,5,11,77964
38440,1004440,6,2,24568
38441,1004440,8,11,85958
38442,1004441,1,8,70413
38443,1004441,5,5,33820
38444,1004441,8,4,33858
38445,1004442,1,6,86183
38446,1004442,12,4,4937
38447,1004442,16,1,8590
38448,1004442,18,1,2373
38449,1004442,2,1,9595
38450,1004442,3,3,27721
38451,1004442,4,2,4879
38452,1004442,5,4,28215
38453,1004442,7,1,8171
38454,1004442,8,12,83304
38455,1004443,1,1,11873
38456,1004443,10,5,75560
38457,1004443,12,1,1379
38458,1004443,2,3,33085
38459,1004443,3,2,13884
38460,1004443,5,21,108311
38461,1004443,6,4,41126
38462,1004443,8,3,17841
38463,1004444,1,8,105607
38464,1004444,11,2,6305
38465,1004444,16,4,69790
38466,1004444,2,1,16379
38467,1004444,3,2,24389
38468,1004444,5,13,78252
38469,1004444,7,1,20525
38470,1004444,8,11,73641
38471,1004445,1,16,215431
38472,1004445,11,7,32012
38473,1004445,13,2,1507
38474,1004445,15,1,4418
38475,1004445,16,2,21143
38476,1004445,18,1,806
38477,1004445,3,3,30029
38478,1004445,4,1,810
38479,1004445,5,25,110576
38480,1004445,6,2,29373
38481,1004445,7,1,21033
38482,1004445,8,18,88356
38483,1004446,1,82,1002884
38484,1004446,10,1,10001
38485,1004446,11,16,72543
38486,1004446,13,2,1536
38487,1004446,15,3,51007
38488,1004446,2,14,138995
38489,1004446,3,7,70238
38490,1004446,4,3,2179
38491,1004446,5,87,478876
38492,1004446,6,8,130322
38493,1004446,8,10,68061
38494,1004447,1,157,1691562
38495,1004447,10,7,131324
38496,1004447,11,71,313181
38497,1004447,12,3,3515
38498,1004447,13,8,5502
38499,1004447,14,1,14784
38500,1004447,15,17,231012
38501,1004447,16,15,194154
38502,1004447,17,3,28953
38503,1004447,18,6,13897
38504,1004447,2,30,301011
38505,1004447,3,5,51796
38506,1004447,4,10,22274
38507,1004447,5,136,769326
38508,1004447,6,22,316471
38509,1004447,8,68,466647
38510,1004448,1,183,2782501
38511,1004448,10,4,83786
38512,1004448,11,35,209015
38513,1004448,12,1,1755
38514,1004448,13,12,9968
38515,1004448,15,9,169851
38516,1004448,16,18,348512
38517,1004448,18,5,17755
38518,1004448,2,35,483797
38519,1004448,3,19,221334
38520,1004448,4,5,14619
38521,1004448,5,126,930403
38522,1004448,6,22,395701
38523,1004448,8,99,873838
38524,1004448,9,1,23043
38525,1004449,1,30,478129
38526,1004449,10,1,23287
38527,1004449,13,2,1542
38528,1004449,14,2,36779
38529,1004449,15,4,71232
38530,1004449,16,2,33413
38531,1004449,18,1,3116
38532,1004449,2,3,42987
38533,1004449,3,5,59885
38534,1004449,4,2,6338
38535,1004449,5,38,278916
38536,1004449,8,16,128171
38537,1004450,1,19,207709
38538,1004450,10,2,36961
38539,1004450,11,2,9159
38540,1004450,15,3,34845
38541,1004450,2,2,19830
38542,1004450,5,2,10641
38543,1004450,8,4,26077
38544,1004451,1,28,315161
38545,1004451,10,1,14079
38546,1004451,11,2,3132
38547,1004451,13,1,378
38548,1004451,16,2,29427
38549,1004451,2,5,32978
38550,1004451,3,5,41374
38551,1004451,4,2,2284
38552,1004451,5,60,274507
38553,1004451,6,12,166548
38554,1004451,7,1,16739
38555,1004451,8,44,301764
38556,1004452,1,12,174672
38557,1004452,13,1,587
38558,1004452,16,4,57875
38559,1004452,18,1,3885
38560,1004452,3,2,24431
38561,1004452,4,3,9850
38562,1004452,5,28,182664
38563,1004452,6,7,102438
38564,1004452,8,40,304740
38565,1004453,1,10,114170
38566,1004453,10,1,14044
38567,1004453,11,2,9061
38568,1004453,13,1,570
38569,1004453,16,1,16479
38570,1004453,4,1,2183
38571,1004453,5,6,37303
38572,1004453,6,1,12146
38573,1004453,7,1,12927
38574,1004453,8,8,48456
38575,1004454,1,38,336712
38576,1004454,10,2,23527
38577,1004454,11,2,9131
38578,1004454,13,1,371
38579,1004454,15,3,26161
38580,1004454,16,1,4052
38581,1004454,2,1,9915
38582,1004454,3,1,8147
38583,1004454,5,10,46003
38584,1004454,6,28,298906
38585,1004454,8,6,37921
38586,1004455,1,11,148309
38587,1004455,10,1,23929
38588,1004455,11,1,4444
38589,1004455,15,1,8935
38590,1004455,16,2,33235
38591,1004455,2,1,12737
38592,1004455,3,1,10603
38593,1004455,5,10,63634
38594,1004455,6,1,12385
38595,1004455,8,2,17529
38596,1004456,1,8,124477
38597,1004456,12,6,9080
38598,1004456,2,4,45922
38599,1004456,3,21,205780
38600,1004456,4,7,20248
38601,1004456,5,17,117277
38602,1004456,6,2,40885
38603,1004456,7,10,170249
38604,1004456,8,13,110381
38605,1004457,1,28,476097
38606,1004457,10,6,132589
38607,1004457,11,2,10486
38608,1004457,12,1,1773
38609,1004457,13,2,1521
38610,1004457,15,3,55111
